4294A REV1.11
"DATE: Jan 25 2018"


"MEASURE PARAMETER: IMPEDANCE MAG PHASE (DEG)"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 800"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 5"
"SWEEP AVERAGING: OFF"
"POINT AVERAGING: OFF"


"TRACE: A"
"FORMAT: LOG"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
7.94099360000e+04	1.018432e+02	0.000000e+00
8.00994510000e+04	1.027252e+02	0.000000e+00
8.07949530000e+04	1.036261e+02	0.000000e+00
8.14964940000e+04	1.045307e+02	0.000000e+00
8.22041260000e+04	1.054396e+02	0.000000e+00
8.29179030000e+04	1.063612e+02	0.000000e+00
8.36378780000e+04	1.072924e+02	0.000000e+00
8.43641040000e+04	1.082264e+02	0.000000e+00
8.50966360000e+04	1.091699e+02	0.000000e+00
8.58355280000e+04	1.101243e+02	0.000000e+00
8.65808360000e+04	1.110834e+02	0.000000e+00
8.73326160000e+04	1.120518e+02	0.000000e+00
8.80909240000e+04	1.130304e+02	0.000000e+00
8.88558160000e+04	1.140163e+02	0.000000e+00
8.96273490000e+04	1.150104e+02	0.000000e+00
9.04055820000e+04	1.160167e+02	0.000000e+00
9.11905710000e+04	1.170338e+02	0.000000e+00
9.19823780000e+04	1.180567e+02	0.000000e+00
9.27810590000e+04	1.190820e+02	0.000000e+00
9.35866750000e+04	1.201232e+02	0.000000e+00
9.43992860000e+04	1.211779e+02	0.000000e+00
9.52189540000e+04	1.222376e+02	0.000000e+00
9.60457380000e+04	1.233137e+02	0.000000e+00
9.68797010000e+04	1.243939e+02	0.000000e+00
9.77209060000e+04	1.254794e+02	0.000000e+00
9.85694150000e+04	1.265779e+02	0.000000e+00
9.94252910000e+04	1.276807e+02	0.000000e+00
1.00288599000e+05	1.287986e+02	0.000000e+00
1.01159403000e+05	1.299235e+02	0.000000e+00
1.02037768000e+05	1.310569e+02	0.000000e+00
1.02923760000e+05	1.322123e+02	0.000000e+00
1.03817445000e+05	1.333586e+02	0.000000e+00
1.04718890000e+05	1.345273e+02	0.000000e+00
1.05628162000e+05	1.357065e+02	0.000000e+00
1.06545330000e+05	1.368962e+02	0.000000e+00
1.07470461000e+05	1.380918e+02	0.000000e+00
1.08403625000e+05	1.393060e+02	0.000000e+00
1.09344892000e+05	1.405257e+02	0.000000e+00
1.10294331000e+05	1.417527e+02	0.000000e+00
1.11252015000e+05	1.429951e+02	0.000000e+00
1.12218014000e+05	1.442462e+02	0.000000e+00
1.13192401000e+05	1.455101e+02	0.000000e+00
1.14175248000e+05	1.467929e+02	0.000000e+00
1.15166630000e+05	1.480757e+02	0.000000e+00
1.16166620000e+05	1.493729e+02	0.000000e+00
1.17175292000e+05	1.506860e+02	0.000000e+00
1.18192723000e+05	1.520050e+02	0.000000e+00
1.19218988000e+05	1.533384e+02	0.000000e+00
1.20254164000e+05	1.546831e+02	0.000000e+00
1.21298329000e+05	1.560482e+02	0.000000e+00
1.22351560000e+05	1.574178e+02	0.000000e+00
1.23413937000e+05	1.588007e+02	0.000000e+00
1.24485537000e+05	1.601921e+02	0.000000e+00
1.25566443000e+05	1.615973e+02	0.000000e+00
1.26656734000e+05	1.630115e+02	0.000000e+00
1.27756492000e+05	1.644484e+02	0.000000e+00
1.28865799000e+05	1.658962e+02	0.000000e+00
1.29984739000e+05	1.673589e+02	0.000000e+00
1.31113394000e+05	1.688366e+02	0.000000e+00
1.32251849000e+05	1.703190e+02	0.000000e+00
1.33400189000e+05	1.718226e+02	0.000000e+00
1.34558501000e+05	1.733326e+02	0.000000e+00
1.35726869000e+05	1.748582e+02	0.000000e+00
1.36905383000e+05	1.764012e+02	0.000000e+00
1.38094130000e+05	1.779534e+02	0.000000e+00
1.39293199000e+05	1.795160e+02	0.000000e+00
1.40502679000e+05	1.811025e+02	0.000000e+00
1.41722661000e+05	1.826979e+02	0.000000e+00
1.42953237000e+05	1.843152e+02	0.000000e+00
1.44194497000e+05	1.859364e+02	0.000000e+00
1.45446535000e+05	1.875810e+02	0.000000e+00
1.46709444000e+05	1.892384e+02	0.000000e+00
1.47983320000e+05	1.909095e+02	0.000000e+00
1.49268256000e+05	1.926007e+02	0.000000e+00
1.50564350000e+05	1.942924e+02	0.000000e+00
1.51871697000e+05	1.960213e+02	0.000000e+00
1.53190396000e+05	1.977513e+02	0.000000e+00
1.54520546000e+05	1.995046e+02	0.000000e+00
1.55862245000e+05	2.012588e+02	0.000000e+00
1.57215593000e+05	2.030479e+02	0.000000e+00
1.58580694000e+05	2.048528e+02	0.000000e+00
1.59957647000e+05	2.066682e+02	0.000000e+00
1.61346556000e+05	2.084801e+02	0.000000e+00
1.62747525000e+05	2.103437e+02	0.000000e+00
1.64160659000e+05	2.122008e+02	0.000000e+00
1.65586063000e+05	2.140839e+02	0.000000e+00
1.67023843000e+05	2.159812e+02	0.000000e+00
1.68474108000e+05	2.178960e+02	0.000000e+00
1.69936966000e+05	2.198344e+02	0.000000e+00
1.71412525000e+05	2.217822e+02	0.000000e+00
1.72900897000e+05	2.237643e+02	0.000000e+00
1.74402192000e+05	2.257406e+02	0.000000e+00
1.75916523000e+05	2.277654e+02	0.000000e+00
1.77444003000e+05	2.297836e+02	0.000000e+00
1.78984746000e+05	2.318305e+02	0.000000e+00
1.80538867000e+05	2.338965e+02	0.000000e+00
1.82106483000e+05	2.359856e+02	0.000000e+00
1.83687710000e+05	2.380804e+02	0.000000e+00
1.85282667000e+05	2.402064e+02	0.000000e+00
1.86891473000e+05	2.423639e+02	0.000000e+00
1.88514248000e+05	2.445196e+02	0.000000e+00
1.90151114000e+05	2.467066e+02	0.000000e+00
1.91802192000e+05	2.489014e+02	0.000000e+00
1.93467607000e+05	2.511439e+02	0.000000e+00
1.95147483000e+05	2.533828e+02	0.000000e+00
1.96841945000e+05	2.556460e+02	0.000000e+00
1.98551120000e+05	2.579478e+02	0.000000e+00
2.00275135000e+05	2.602300e+02	0.000000e+00
2.02014121000e+05	2.625689e+02	0.000000e+00
2.03768205000e+05	2.649374e+02	0.000000e+00
2.05537521000e+05	2.673091e+02	0.000000e+00
2.07322199000e+05	2.697113e+02	0.000000e+00
2.09122374000e+05	2.721335e+02	0.000000e+00
2.10938180000e+05	2.745800e+02	0.000000e+00
2.12769752000e+05	2.770616e+02	0.000000e+00
2.14617228000e+05	2.795435e+02	0.000000e+00
2.16480745000e+05	2.820615e+02	0.000000e+00
2.18360443000e+05	2.846228e+02	0.000000e+00
2.20256463000e+05	2.871922e+02	0.000000e+00
2.22168946000e+05	2.897729e+02	0.000000e+00
2.24098035000e+05	2.923901e+02	0.000000e+00
2.26043874000e+05	2.950402e+02	0.000000e+00
2.28006608000e+05	2.976999e+02	0.000000e+00
2.29986385000e+05	3.003986e+02	0.000000e+00
2.31983353000e+05	3.031255e+02	0.000000e+00
2.33997660000e+05	3.058787e+02	0.000000e+00
2.36029457000e+05	3.086481e+02	0.000000e+00
2.38078897000e+05	3.114514e+02	0.000000e+00
2.40146131000e+05	3.142868e+02	0.000000e+00
2.42231316000e+05	3.171354e+02	0.000000e+00
2.44334606000e+05	3.200379e+02	0.000000e+00
2.46456158000e+05	3.229249e+02	0.000000e+00
2.48596133000e+05	3.258942e+02	0.000000e+00
2.50754688000e+05	3.289203e+02	0.000000e+00
2.52931986000e+05	3.319106e+02	0.000000e+00
2.55128190000e+05	3.349381e+02	0.000000e+00
2.57343463000e+05	3.379929e+02	0.000000e+00
2.59577972000e+05	3.410862e+02	0.000000e+00
2.61831882000e+05	3.442246e+02	0.000000e+00
2.64105364000e+05	3.473799e+02	0.000000e+00
2.66398586000e+05	3.505609e+02	0.000000e+00
2.68711720000e+05	3.537975e+02	0.000000e+00
2.71044938000e+05	3.570499e+02	0.000000e+00
2.73398417000e+05	3.603395e+02	0.000000e+00
2.75772330000e+05	3.636751e+02	0.000000e+00
2.78166856000e+05	3.670354e+02	0.000000e+00
2.80582173000e+05	3.704508e+02	0.000000e+00
2.83018463000e+05	3.738557e+02	0.000000e+00
2.85475907000e+05	3.773044e+02	0.000000e+00
2.87954689000e+05	3.807911e+02	0.000000e+00
2.90454994000e+05	3.843315e+02	0.000000e+00
2.92977010000e+05	3.879074e+02	0.000000e+00
2.95520924000e+05	3.915090e+02	0.000000e+00
2.98086926000e+05	3.951450e+02	0.000000e+00
3.00675209000e+05	3.988721e+02	0.000000e+00
3.03285967000e+05	4.026040e+02	0.000000e+00
3.05919393000e+05	4.063613e+02	0.000000e+00
3.08575685000e+05	4.101516e+02	0.000000e+00
3.11255042000e+05	4.139983e+02	0.000000e+00
3.13957664000e+05	4.178729e+02	0.000000e+00
3.16683752000e+05	4.218103e+02	0.000000e+00
3.19433511000e+05	4.257711e+02	0.000000e+00
3.22207147000e+05	4.297871e+02	0.000000e+00
3.25004865000e+05	4.338263e+02	0.000000e+00
3.27826876000e+05	4.379479e+02	0.000000e+00
3.30673391000e+05	4.420781e+02	0.000000e+00
3.33544622000e+05	4.462879e+02	0.000000e+00
3.36440784000e+05	4.506050e+02	0.000000e+00
3.39362093000e+05	4.548975e+02	0.000000e+00
3.42308767000e+05	4.592361e+02	0.000000e+00
3.45281028000e+05	4.636863e+02	0.000000e+00
3.48279097000e+05	4.681333e+02	0.000000e+00
3.51303197000e+05	4.726311e+02	0.000000e+00
3.54353557000e+05	4.771245e+02	0.000000e+00
3.57430402000e+05	4.817379e+02	0.000000e+00
3.60533963000e+05	4.863532e+02	0.000000e+00
3.63664473000e+05	4.910259e+02	0.000000e+00
3.66822165000e+05	4.958039e+02	0.000000e+00
3.70007275000e+05	5.006051e+02	0.000000e+00
3.73220041000e+05	5.054896e+02	0.000000e+00
3.76460704000e+05	5.104199e+02	0.000000e+00
3.79729505000e+05	5.153959e+02	0.000000e+00
3.83026689000e+05	5.204275e+02	0.000000e+00
3.86352503000e+05	5.255127e+02	0.000000e+00
3.89707194000e+05	5.306472e+02	0.000000e+00
3.93091014000e+05	5.358806e+02	0.000000e+00
3.96504216000e+05	5.411572e+02	0.000000e+00
3.99947055000e+05	5.464991e+02	0.000000e+00
4.03419788000e+05	5.519161e+02	0.000000e+00
4.06922674000e+05	5.573772e+02	0.000000e+00
4.10455976000e+05	5.629261e+02	0.000000e+00
4.14019958000e+05	5.685172e+02	0.000000e+00
4.17614885000e+05	5.742100e+02	0.000000e+00
4.21241027000e+05	5.799589e+02	0.000000e+00
4.24898655000e+05	5.857783e+02	0.000000e+00
4.28588042000e+05	5.916525e+02	0.000000e+00
4.32309464000e+05	5.976225e+02	0.000000e+00
4.36063199000e+05	6.036709e+02	0.000000e+00
4.39849528000e+05	6.097982e+02	0.000000e+00
4.43668733000e+05	6.159934e+02	0.000000e+00
4.47521100000e+05	6.222667e+02	0.000000e+00
4.51406918000e+05	6.286266e+02	0.000000e+00
4.55326476000e+05	6.350312e+02	0.000000e+00
4.59280067000e+05	6.415692e+02	0.000000e+00
4.63267987000e+05	6.481662e+02	0.000000e+00
4.67290534000e+05	6.548881e+02	0.000000e+00
4.71348009000e+05	6.616793e+02	0.000000e+00
4.75440715000e+05	6.686046e+02	0.000000e+00
4.79568958000e+05	6.755498e+02	0.000000e+00
4.83733046000e+05	6.826323e+02	0.000000e+00
4.87933291000e+05	6.897700e+02	0.000000e+00
4.92170007000e+05	6.970892e+02	0.000000e+00
4.96443510000e+05	7.044479e+02	0.000000e+00
5.00754119000e+05	7.119446e+02	0.000000e+00
5.05102158000e+05	7.195299e+02	0.000000e+00
5.09487951000e+05	7.272264e+02	0.000000e+00
5.13911825000e+05	7.350407e+02	0.000000e+00
5.18374112000e+05	7.429319e+02	0.000000e+00
5.22875144000e+05	7.509825e+02	0.000000e+00
5.27415259000e+05	7.591741e+02	0.000000e+00
5.31994796000e+05	7.674305e+02	0.000000e+00
5.36614097000e+05	7.758354e+02	0.000000e+00
5.41273507000e+05	7.844122e+02	0.000000e+00
5.45973375000e+05	7.931018e+02	0.000000e+00
5.50714052000e+05	8.019415e+02	0.000000e+00
5.55495891000e+05	8.108189e+02	0.000000e+00
5.60319252000e+05	8.199365e+02	0.000000e+00
5.65184493000e+05	8.291395e+02	0.000000e+00
5.70091980000e+05	8.384909e+02	0.000000e+00
5.75042078000e+05	8.479819e+02	0.000000e+00
5.80035157000e+05	8.576161e+02	0.000000e+00
5.85071592000e+05	8.674075e+02	0.000000e+00
5.90151757000e+05	8.773347e+02	0.000000e+00
5.95276034000e+05	8.874761e+02	0.000000e+00
6.00444805000e+05	8.977862e+02	0.000000e+00
6.05658456000e+05	9.083378e+02	0.000000e+00
6.10917377000e+05	9.190385e+02	0.000000e+00
6.16221961000e+05	9.298939e+02	0.000000e+00
6.21572604000e+05	9.409604e+02	0.000000e+00
6.26969708000e+05	9.523317e+02	0.000000e+00
6.32413674000e+05	9.637029e+02	0.000000e+00
6.37904910000e+05	9.752977e+02	0.000000e+00
6.43443826000e+05	9.870635e+02	0.000000e+00
6.49030837000e+05	9.994902e+02	0.000000e+00
6.54666360000e+05	1.011867e+03	0.000000e+00
6.60350815000e+05	1.024268e+03	0.000000e+00
6.66084629000e+05	1.037185e+03	0.000000e+00
6.71868229000e+05	1.050220e+03	0.000000e+00
6.77702049000e+05	1.063406e+03	0.000000e+00
6.83586523000e+05	1.076842e+03	0.000000e+00
6.89522092000e+05	1.090522e+03	0.000000e+00
6.95509199000e+05	1.104498e+03	0.000000e+00
7.01548293000e+05	1.118739e+03	0.000000e+00
7.07639823000e+05	1.133312e+03	0.000000e+00
7.13784247000e+05	1.148165e+03	0.000000e+00
7.19982022000e+05	1.163315e+03	0.000000e+00
7.26233612000e+05	1.178836e+03	0.000000e+00
7.32539485000e+05	1.194575e+03	0.000000e+00
7.38900112000e+05	1.210702e+03	0.000000e+00
7.45315967000e+05	1.227156e+03	0.000000e+00
7.51787532000e+05	1.243967e+03	0.000000e+00
7.58315289000e+05	1.261175e+03	0.000000e+00
7.64899726000e+05	1.278739e+03	0.000000e+00
7.71541336000e+05	1.296757e+03	0.000000e+00
7.78240615000e+05	1.315177e+03	0.000000e+00
7.84998064000e+05	1.333995e+03	0.000000e+00
7.91814188000e+05	1.353321e+03	0.000000e+00
7.98689495000e+05	1.373087e+03	0.000000e+00
8.05624501000e+05	1.393353e+03	0.000000e+00
8.12619724000e+05	1.414171e+03	0.000000e+00
8.19675686000e+05	1.435450e+03	0.000000e+00
8.26792914000e+05	1.457315e+03	0.000000e+00
8.33971942000e+05	1.479740e+03	0.000000e+00
8.41213304000e+05	1.502775e+03	0.000000e+00
8.48517544000e+05	1.526404e+03	0.000000e+00
8.55885206000e+05	1.550715e+03	0.000000e+00
8.63316841000e+05	1.575554e+03	0.000000e+00
8.70813005000e+05	1.601141e+03	0.000000e+00
8.78374258000e+05	1.627334e+03	0.000000e+00
8.86001165000e+05	1.654008e+03	0.000000e+00
8.93694296000e+05	1.681177e+03	0.000000e+00
9.01454227000e+05	1.708425e+03	0.000000e+00
9.09281537000e+05	1.735444e+03	0.000000e+00
9.17176812000e+05	1.766207e+03	0.000000e+00
9.25140641000e+05	1.797619e+03	0.000000e+00
9.33173620000e+05	1.830013e+03	0.000000e+00
9.41276349000e+05	1.863562e+03	0.000000e+00
9.49449434000e+05	1.898321e+03	0.000000e+00
9.57693485000e+05	1.935054e+03	0.000000e+00
9.66009120000e+05	1.972352e+03	0.000000e+00
9.74396959000e+05	2.010031e+03	0.000000e+00
9.82857630000e+05	2.049418e+03	0.000000e+00
9.91391764000e+05	2.090401e+03	0.000000e+00
1.00000000000e+06	2.132780e+03	0.000000e+00


"TRACE: B"
"FORMAT: LINEAR"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
1.00000000000e+03	7.585065e+01	0.000000e+00
1.00868300000e+03	7.596450e+01	0.000000e+00
1.01744100000e+03	7.608051e+01	0.000000e+00
1.02627600000e+03	7.619366e+01	0.000000e+00
1.03518700000e+03	7.630847e+01	0.000000e+00
1.04417500000e+03	7.642200e+01	0.000000e+00
1.05324200000e+03	7.655450e+01	0.000000e+00
1.06238700000e+03	7.663366e+01	0.000000e+00
1.07161200000e+03	7.673853e+01	0.000000e+00
1.08091700000e+03	7.686806e+01	0.000000e+00
1.09030200000e+03	7.697872e+01	0.000000e+00
1.09976900000e+03	7.708334e+01	0.000000e+00
1.10931900000e+03	7.718995e+01	0.000000e+00
1.11895100000e+03	7.729386e+01	0.000000e+00
1.12866700000e+03	7.740549e+01	0.000000e+00
1.13846700000e+03	7.751945e+01	0.000000e+00
1.14835200000e+03	7.761526e+01	0.000000e+00
1.15832300000e+03	7.771443e+01	0.000000e+00
1.16838100000e+03	7.781341e+01	0.000000e+00
1.17852600000e+03	7.792391e+01	0.000000e+00
1.18875900000e+03	7.801544e+01	0.000000e+00
1.19908100000e+03	7.812527e+01	0.000000e+00
1.20949300000e+03	7.822509e+01	0.000000e+00
1.21999500000e+03	7.832646e+01	0.000000e+00
1.23058800000e+03	7.841501e+01	0.000000e+00
1.24127300000e+03	7.851518e+01	0.000000e+00
1.25205100000e+03	7.859769e+01	0.000000e+00
1.26292300000e+03	7.871030e+01	0.000000e+00
1.27388800000e+03	7.879836e+01	0.000000e+00
1.28495000000e+03	7.890311e+01	0.000000e+00
1.29610700000e+03	7.898281e+01	0.000000e+00
1.30736100000e+03	7.908557e+01	0.000000e+00
1.31871300000e+03	7.915948e+01	0.000000e+00
1.33016300000e+03	7.925540e+01	0.000000e+00
1.34171300000e+03	7.934406e+01	0.000000e+00
1.35336300000e+03	7.943612e+01	0.000000e+00
1.36511400000e+03	7.952482e+01	0.000000e+00
1.37696700000e+03	7.960806e+01	0.000000e+00
1.38892400000e+03	7.969283e+01	0.000000e+00
1.40098400000e+03	7.978634e+01	0.000000e+00
1.41314800000e+03	7.986137e+01	0.000000e+00
1.42541900000e+03	7.995094e+01	0.000000e+00
1.43779600000e+03	8.003777e+01	0.000000e+00
1.45028000000e+03	8.012582e+01	0.000000e+00
1.46287300000e+03	8.019372e+01	0.000000e+00
1.47557500000e+03	8.028609e+01	0.000000e+00
1.48838700000e+03	8.036208e+01	0.000000e+00
1.50131100000e+03	8.044683e+01	0.000000e+00
1.51434700000e+03	8.051721e+01	0.000000e+00
1.52749600000e+03	8.059238e+01	0.000000e+00
1.54075900000e+03	8.068517e+01	0.000000e+00
1.55413700000e+03	8.077785e+01	0.000000e+00
1.56763200000e+03	8.083438e+01	0.000000e+00
1.58124300000e+03	8.090551e+01	0.000000e+00
1.59497300000e+03	8.099230e+01	0.000000e+00
1.60882300000e+03	8.106320e+01	0.000000e+00
1.62279200000e+03	8.113411e+01	0.000000e+00
1.63688300000e+03	8.121384e+01	0.000000e+00
1.65109600000e+03	8.128049e+01	0.000000e+00
1.66543200000e+03	8.135876e+01	0.000000e+00
1.67989300000e+03	8.143074e+01	0.000000e+00
1.69447900000e+03	8.151386e+01	0.000000e+00
1.70919300000e+03	8.157380e+01	0.000000e+00
1.72403300000e+03	8.164657e+01	0.000000e+00
1.73900300000e+03	8.171347e+01	0.000000e+00
1.75410300000e+03	8.178271e+01	0.000000e+00
1.76933400000e+03	8.185571e+01	0.000000e+00
1.78469700000e+03	8.192177e+01	0.000000e+00
1.80019300000e+03	8.200159e+01	0.000000e+00
1.81582400000e+03	8.206469e+01	0.000000e+00
1.83159100000e+03	8.212875e+01	0.000000e+00
1.84749500000e+03	8.219695e+01	0.000000e+00
1.86353700000e+03	8.226626e+01	0.000000e+00
1.87971800000e+03	8.233002e+01	0.000000e+00
1.89603900000e+03	8.239146e+01	0.000000e+00
1.91250200000e+03	8.245697e+01	0.000000e+00
1.92910900000e+03	8.251926e+01	0.000000e+00
1.94585900000e+03	8.257947e+01	0.000000e+00
1.96275500000e+03	8.264201e+01	0.000000e+00
1.97979800000e+03	8.270495e+01	0.000000e+00
1.99698800000e+03	8.276694e+01	0.000000e+00
2.01432800000e+03	8.283395e+01	0.000000e+00
2.03181800000e+03	8.287923e+01	0.000000e+00
2.04946000000e+03	8.295240e+01	0.000000e+00
2.06725600000e+03	8.301061e+01	0.000000e+00
2.08520600000e+03	8.307551e+01	0.000000e+00
2.10331200000e+03	8.311211e+01	0.000000e+00
2.12157500000e+03	8.317535e+01	0.000000e+00
2.13999600000e+03	8.324384e+01	0.000000e+00
2.15857800000e+03	8.328716e+01	0.000000e+00
2.17732100000e+03	8.336010e+01	0.000000e+00
2.19622600000e+03	8.340156e+01	0.000000e+00
2.21529600000e+03	8.345947e+01	0.000000e+00
2.23453200000e+03	8.352872e+01	0.000000e+00
2.25393400000e+03	8.357733e+01	0.000000e+00
2.27350500000e+03	8.362373e+01	0.000000e+00
2.29324600000e+03	8.368642e+01	0.000000e+00
2.31315800000e+03	8.374492e+01	0.000000e+00
2.33324300000e+03	8.379178e+01	0.000000e+00
2.35350200000e+03	8.385042e+01	0.000000e+00
2.37393800000e+03	8.390018e+01	0.000000e+00
2.39455100000e+03	8.394713e+01	0.000000e+00
2.41534300000e+03	8.399215e+01	0.000000e+00
2.43631500000e+03	8.404509e+01	0.000000e+00
2.45746900000e+03	8.410004e+01	0.000000e+00
2.47880800000e+03	8.415674e+01	0.000000e+00
2.50033100000e+03	8.419516e+01	0.000000e+00
2.52204100000e+03	8.424747e+01	0.000000e+00
2.54394000000e+03	8.429967e+01	0.000000e+00
2.56602900000e+03	8.435226e+01	0.000000e+00
2.58831000000e+03	8.439896e+01	0.000000e+00
2.61078400000e+03	8.444511e+01	0.000000e+00
2.63345400000e+03	8.449316e+01	0.000000e+00
2.65632000000e+03	8.453787e+01	0.000000e+00
2.67938500000e+03	8.458940e+01	0.000000e+00
2.70265000000e+03	8.463434e+01	0.000000e+00
2.72611700000e+03	8.467110e+01	0.000000e+00
2.74978700000e+03	8.472614e+01	0.000000e+00
2.77366400000e+03	8.476765e+01	0.000000e+00
2.79774700000e+03	8.481883e+01	0.000000e+00
2.82204000000e+03	8.485398e+01	0.000000e+00
2.84654400000e+03	8.490057e+01	0.000000e+00
2.87126000000e+03	8.494201e+01	0.000000e+00
2.89619200000e+03	8.497668e+01	0.000000e+00
2.92133900000e+03	8.503508e+01	0.000000e+00
2.94670500000e+03	8.507321e+01	0.000000e+00
2.97229100000e+03	8.510464e+01	0.000000e+00
2.99810000000e+03	8.515518e+01	0.000000e+00
3.02413200000e+03	8.520213e+01	0.000000e+00
3.05039100000e+03	8.523611e+01	0.000000e+00
3.07687700000e+03	8.528154e+01	0.000000e+00
3.10359300000e+03	8.531219e+01	0.000000e+00
3.13054200000e+03	8.535308e+01	0.000000e+00
3.15772400000e+03	8.539516e+01	0.000000e+00
3.18514300000e+03	8.543568e+01	0.000000e+00
3.21279900000e+03	8.547011e+01	0.000000e+00
3.24069600000e+03	8.550858e+01	0.000000e+00
3.26883500000e+03	8.554544e+01	0.000000e+00
3.29721800000e+03	8.558487e+01	0.000000e+00
3.32584800000e+03	8.561499e+01	0.000000e+00
3.35472600000e+03	8.565651e+01	0.000000e+00
3.38385500000e+03	8.569257e+01	0.000000e+00
3.41323700000e+03	8.572639e+01	0.000000e+00
3.44287400000e+03	8.575693e+01	0.000000e+00
3.47276900000e+03	8.579662e+01	0.000000e+00
3.50292300000e+03	8.583422e+01	0.000000e+00
3.53333800000e+03	8.586803e+01	0.000000e+00
3.56401800000e+03	8.589584e+01	0.000000e+00
3.59496500000e+03	8.593645e+01	0.000000e+00
3.62618000000e+03	8.597406e+01	0.000000e+00
3.65766600000e+03	8.600814e+01	0.000000e+00
3.68942500000e+03	8.603999e+01	0.000000e+00
3.72146000000e+03	8.607102e+01	0.000000e+00
3.75377400000e+03	8.611066e+01	0.000000e+00
3.78636800000e+03	8.613364e+01	0.000000e+00
3.81924500000e+03	8.617113e+01	0.000000e+00
3.85240700000e+03	8.619924e+01	0.000000e+00
3.88585700000e+03	8.623040e+01	0.000000e+00
3.91959800000e+03	8.626429e+01	0.000000e+00
3.95363200000e+03	8.629523e+01	0.000000e+00
3.98796100000e+03	8.633822e+01	0.000000e+00
4.02258900000e+03	8.635159e+01	0.000000e+00
4.05751700000e+03	8.637717e+01	0.000000e+00
4.09274800000e+03	8.641072e+01	0.000000e+00
4.12828500000e+03	8.643910e+01	0.000000e+00
4.16413100000e+03	8.646738e+01	0.000000e+00
4.20028800000e+03	8.649715e+01	0.000000e+00
4.23675900000e+03	8.652816e+01	0.000000e+00
4.27354700000e+03	8.655907e+01	0.000000e+00
4.31065400000e+03	8.658267e+01	0.000000e+00
4.34808300000e+03	8.661562e+01	0.000000e+00
4.38583800000e+03	8.664585e+01	0.000000e+00
4.42392000000e+03	8.667116e+01	0.000000e+00
4.46233300000e+03	8.669550e+01	0.000000e+00
4.50107900000e+03	8.672697e+01	0.000000e+00
4.54016200000e+03	8.675611e+01	0.000000e+00
4.57958400000e+03	8.677957e+01	0.000000e+00
4.61934800000e+03	8.680759e+01	0.000000e+00
4.65945800000e+03	8.683470e+01	0.000000e+00
4.69991600000e+03	8.686249e+01	0.000000e+00
4.74072500000e+03	8.689373e+01	0.000000e+00
4.78188900000e+03	8.691299e+01	0.000000e+00
4.82341000000e+03	8.694090e+01	0.000000e+00
4.86529200000e+03	8.696841e+01	0.000000e+00
4.90753700000e+03	8.699387e+01	0.000000e+00
4.95014900000e+03	8.701640e+01	0.000000e+00
4.99313100000e+03	8.703790e+01	0.000000e+00
5.03648600000e+03	8.706863e+01	0.000000e+00
5.08021800000e+03	8.709205e+01	0.000000e+00
5.12432900000e+03	8.711804e+01	0.000000e+00
5.16882400000e+03	8.714301e+01	0.000000e+00
5.21370500000e+03	8.716666e+01	0.000000e+00
5.25897500000e+03	8.718800e+01	0.000000e+00
5.30463900000e+03	8.721631e+01	0.000000e+00
5.35069900000e+03	8.724110e+01	0.000000e+00
5.39715900000e+03	8.726527e+01	0.000000e+00
5.44402200000e+03	8.727917e+01	0.000000e+00
5.49129300000e+03	8.730470e+01	0.000000e+00
5.53897300000e+03	8.733139e+01	0.000000e+00
5.58706800000e+03	8.735601e+01	0.000000e+00
5.63558100000e+03	8.737807e+01	0.000000e+00
5.68451400000e+03	8.739241e+01	0.000000e+00
5.73387300000e+03	8.741818e+01	0.000000e+00
5.78366000000e+03	8.743791e+01	0.000000e+00
5.83387900000e+03	8.745696e+01	0.000000e+00
5.88453500000e+03	8.748674e+01	0.000000e+00
5.93563000000e+03	8.750052e+01	0.000000e+00
5.98716900000e+03	8.752624e+01	0.000000e+00
6.03915600000e+03	8.754787e+01	0.000000e+00
6.09159300000e+03	8.757198e+01	0.000000e+00
6.14448700000e+03	8.758244e+01	0.000000e+00
6.19783900000e+03	8.760738e+01	0.000000e+00
6.25165500000e+03	8.762655e+01	0.000000e+00
6.30593800000e+03	8.764455e+01	0.000000e+00
6.36069200000e+03	8.767073e+01	0.000000e+00
6.41592200000e+03	8.769192e+01	0.000000e+00
6.47163100000e+03	8.770214e+01	0.000000e+00
6.52782400000e+03	8.772482e+01	0.000000e+00
6.58450500000e+03	8.774578e+01	0.000000e+00
6.64167800000e+03	8.776413e+01	0.000000e+00
6.69934800000e+03	8.778175e+01	0.000000e+00
6.75751800000e+03	8.779900e+01	0.000000e+00
6.81619400000e+03	8.782113e+01	0.000000e+00
6.87537900000e+03	8.784042e+01	0.000000e+00
6.93507700000e+03	8.786033e+01	0.000000e+00
6.99529500000e+03	8.787809e+01	0.000000e+00
7.05603500000e+03	8.789185e+01	0.000000e+00
7.11730200000e+03	8.791367e+01	0.000000e+00
7.17910100000e+03	8.792886e+01	0.000000e+00
7.24143700000e+03	8.794290e+01	0.000000e+00
7.30431500000e+03	8.795664e+01	0.000000e+00
